site,Date,ConcLow,ConcHigh,Uncen,ConcAve,Julian,Month,Day,DecYear,MonthSeq,waterYear,SinDY,CosDY
South Buck Creek,26/12/2017,3.258,3.258,1,3.258,61355,12,361,2017.9843607305936,2016,2018,-0.098106366,0.9951759347176659
South Buck Creek,27/12/2005,3.463,3.463,1,3.463,56973,12,362,2005.987100456621,1872,2006,-0.080961512,0.9967172284752742
South Buck Creek,27/12/2016,4.081,4.081,1,4.081,60991,12,362,2016.987135701275,2004,2017,-0.080740789,0.996735133
South Buck Creek,28/12/2004,3.061,3.061,1,3.061,56609,12,363,2004.9898679417122,1860,2005,-0.063618607,0.9979742846477391
South Buck Creek,03/12/2002,2.744,2.744,1,2.744,55853,12,338,2002.9213470319635,1836,2003,-0.474319754,0.8803526403178549
South Buck Creek,03/12/2013,2.845,2.845,1,2.845,59871,12,338,2013.9213470319635,1968,2014,-0.474319754,0.8803526403178502
South Buck Creek,30/12/2014,3.211,3.211,1,3.211,60263,12,365,2014.9953196347033,1980,2015,-0.029403364,0.9995676276198895
South Buck Creek,30/12/2015,4.008,4.008,1,4.008,60628,12,365,2015.9953196347033,1992,2016,-0.029403364,0.9995676276198554
South Buck Creek,31/12/2003,3.616,3.616,1,3.616,56246,12,366,2003.9980593607306,1848,2004,-0.012193094,0.9999256614662911
South Buck Creek,31/12/2013,2.62,2.62,1,2.62,59899,12,366,2013.9980593607306,1968,2014,-0.012193094,0.9999256614662829
South Buck Creek,04/12/2001,3.724,3.724,1,3.724,55489,12,339,2001.9240867579908,1824,2002,-0.459095655,0.8883868414255699
South Buck Creek,04/12/2012,3.329,3.329,1,3.329,59507,12,339,2012.9242941712205,1956,2013,-0.457937505,0.8889843875417365
South Buck Creek,06/12/2011,3.238,3.238,1,3.238,59143,12,341,2011.9295662100456,1944,2012,-0.428243888,0.9036631963571925
South Buck Creek,07/12/2010,2.906,2.906,1,2.906,58779,12,342,2010.9323059360731,1932,2011,-0.412625363,0.9109008234679614
South Buck Creek,08/12/2009,2.934,2.934,1,2.934,58415,12,343,2009.9350456621005,1920,2010,-0.396884567,0.9178685310058767
South Buck Creek,08/12/2020,3.697,3.697,1,3.697,62433,12,343,2020.935223132969,2052,2021,-0.395860822,0.9183105192489365
South Buck Creek,09/12/2008,2.58,2.58,1,2.58,58051,12,344,2008.937955373406,1908,2009,-0.38003847,0.9249706814905138
South Buck Creek,01/02/2011,1.544,1.544,1,1.544,58835,2,32,2011.0857305936072,1934,2011,0.5129872361097009,0.858396235
South Buck Creek,10/02/2015,1.844,1.844,1,1.844,60305,2,41,2015.1103881278539,1982,2015,0.639301127,0.7689564804924075
South Buck Creek,11/02/2003,2.444,2.444,1,2.444,55923,2,42,2003.1131278538812,1838,2003,0.6524427295032891,0.7578380333015083
South Buck Creek,11/02/2014,1.663,1.663,1,1.663,59941,2,42,2014.1131278538812,1970,2014,0.6524427295032816,0.7578380333015147
South Buck Creek,12/02/2013,2.219,2.219,1,2.219,59577,2,43,2013.1158675799086,1958,2013,0.6653909990483694,0.7464950223446991
South Buck Creek,14/02/2012,1.972,1.972,1,1.972,59213,2,45,2012.1210154826958,1946,2012,0.6891842998520147,0.7245860893209919
South Buck Creek,15/02/2011,1.585,1.585,1,1.585,58849,2,46,2011.1240867579909,1934,2011,0.7030377352437575,0.7111525453960833
South Buck Creek,16/02/2010,1.901,1.901,1,1.901,58485,2,47,2010.1268264840182,1922,2010,0.7151748946621396,0.6989455415445452
South Buck Creek,17/02/2009,2.819,2.819,1,2.819,58121,2,48,2009.1295662100456,1910,2009,0.7271001323244869,0.6865314250445594
South Buck Creek,17/02/2021,2.551,2.551,1,2.551,62504,2,48,2021.1295662100456,2054,2021,0.7271001323236849,0.6865314250454089
South Buck Creek,18/02/2020,2.521,2.521,1,2.521,62139,2,49,2020.1319444444443,2042,2020,0.7372773368089377,0.675590208
South Buck Creek,19/02/2008,3.3,3.3,1,3.3,57757,2,50,2008.1346766848817,1898,2008,0.7487661015856865,0.6628343119635355
South Buck Creek,19/02/2019,3.202,3.202,1,3.202,61775,2,50,2019.1350456621005,2030,2019,0.7503007714044622,0.6610966286632152
South Buck Creek,02/02/2010,2.519,2.519,1,2.519,58471,2,33,2010.0884703196348,1922,2010,0.5276871116244882,0.849438822
South Buck Creek,20/02/2007,1.896,1.896,1,1.896,57393,2,51,2007.137785388128,1886,2007,0.7615692979704085,0.6480834856628112
South Buck Creek,21/02/2006,2.639,2.639,1,2.639,57029,2,52,2006.1405251141553,1874,2006,0.7726121551185422,0.6348783015374534
South Buck Creek,21/02/2017,3.277,3.277,1,3.277,61047,2,52,2017.1405251141553,2006,2017,0.772612155,0.6348783015374609
South Buck Creek,21/02/2018,4.496,4.496,1,4.496,61412,2,52,2018.1405251141553,2018,2018,0.7726121551189554,0.6348783015369506
South Buck Creek,22/02/2005,2.068,2.068,1,2.068,56665,2,53,2005.1432648401826,1862,2005,0.7834260706107699,0.6214849892695471
South Buck Creek,23/02/2016,2.786,2.786,1,2.786,60683,2,54,2016.1456056466302,1994,2016,0.7924816360168938,0.6098957751747321
South Buck Creek,24/02/2004,2.026,2.026,1,2.026,56301,2,55,2004.1483378870673,1850,2004,0.8028345340208051,0.5962019045454289
South Buck Creek,24/02/2015,1.762,1.762,1,1.762,60319,2,55,2015.1487442922376,1982,2015,0.8043543278305223,0.5941499097873437
South Buck Creek,24/02/2017,4.933,4.933,1,4.933,61050,2,55,2017.1487442922376,2006,2017,0.8043543278313072,0.5941499097862811
South Buck Creek,25/02/2003,2.4,2.4,1,2.4,55937,2,56,2003.151484018265,1838,2003,0.8144624680644797,0.5802162425461013
South Buck Creek,25/02/2014,2.382,2.382,1,2.382,59955,2,56,2014.151484018265,1970,2014,0.8144624680644741,0.5802162425461093
South Buck Creek,26/02/2002,2.875,2.875,1,2.875,55573,2,57,2002.1542237442923,1826,2002,0.8243292654915952,0.5661106447101018
South Buck Creek,26/02/2013,1.734,1.734,1,1.734,59591,2,57,2013.1542237442923,1958,2013,0.8243292654915897,0.5661106447101099
South Buck Creek,28/02/2012,1.68,1.68,1,1.68,59227,2,59,2012.159266848816,1946,2012,0.8418506765072203,0.5397105135758756
South Buck Creek,03/02/2009,1.8,1.8,1,1.8,58107,2,34,2009.0912100456621,1910,2009,0.5422306220596748,0.8402297022248012
South Buck Creek,04/02/2020,2.551,2.551,1,2.551,62125,2,35,2020.0936930783241,2042,2020,0.5552728228538788,0.8316682585020814
South Buck Creek,04/02/2021,2.405,2.405,1,2.405,62491,2,35,2021.0939497716895,2054,2021,0.556613458,0.8307716043115854
South Buck Creek,05/02/2002,3.197,3.197,1,3.197,55552,2,36,2002.0966894977169,1826,2002,0.5708313570773224,0.821067331
South Buck Creek,05/02/2008,3.108,3.108,1,3.108,57743,2,36,2008.0964253187615,1898,2008,0.5694676937027459,0.8220137138934336
South Buck Creek,05/02/2019,3.815,3.815,1,3.815,61761,2,36,2019.0966894977169,2030,2019,0.5708313570775815,0.8210673308425849
South Buck Creek,06/02/2007,2.268,2.268,1,2.268,57379,2,37,2007.0994292237442,1886,2007,0.5848801066447641,0.8111197574040527
South Buck Creek,06/02/2018,2.839,2.839,1,2.839,61397,2,37,2018.0994292237442,2018,2018,0.5848801066447561,0.8111197574040585
South Buck Creek,07/02/2006,3.079,3.079,1,3.079,57015,2,38,2006.1021689497718,1874,2006,0.5987555436165372,0.8009318316738729
South Buck Creek,07/02/2017,2.795,2.795,1,2.795,61033,2,38,2017.1021689497718,2006,2017,0.5987555436165293,0.8009318316738787
South Buck Creek,08/02/2005,2.672,2.672,1,2.672,56651,2,39,2005.1049086757992,1862,2005,0.6124535563970517,0.7905065725574985
South Buck Creek,08/02/2019,4.651,4.651,1,4.651,61764,2,39,2019.1049086757992,2030,2019,0.6124535563957346,0.7905065725585189
South Buck Creek,09/02/2016,2.873,2.873,1,2.873,60669,2,40,2016.107354,1994,2016,0.6245278458976848,0.7810025414160939
South Buck Creek,01/03/2011,2.467,2.467,1,2.467,58863,3,61,2011.1624429223743,1935,2011,0.8524527262323313,0.522804313
South Buck Creek,10/03/2002,4.166,4.166,1,4.166,55585,3,70,2002.187100456621,1827,2002,0.9229159318795214,0.38500153594882547
South Buck Creek,10/03/2015,1.44,1.44,1,1.44,60333,3,70,2015.187100456621,1983,2015,0.9229159318793259,0.38500153594929404
South Buck Creek,11/03/2003,2.261,2.261,1,2.261,55951,3,71,2003.1898401826484,1839,2003,0.9294063604839008,0.3690580131795941
South Buck Creek,11/03/2014,1.662,1.662,1,1.662,59969,3,71,2014.1898401826484,1971,2014,0.9294063604838971,0.3690580131796032
South Buck Creek,11/03/2016,4.396,4.396,1,4.396,60700,3,71,2016.192053734062,1995,2016,0.9344492213625962,0.3560964092697899
South Buck Creek,11/03/2020,4.315,4.315,1,4.315,62161,3,71,2020.192053734062,2043,2020,0.9344492213622416,0.3560964092707204
South Buck Creek,12/03/2002,3.236,3.236,1,3.236,55587,3,72,2002.1925799086757,1827,2002,0.9356213859256182,0.35300513055566973
South Buck Creek,12/03/2013,3.443,3.443,1,3.443,59605,3,72,2013.1925799086757,1959,2013,0.9356213859256147,0.3530051305556789
South Buck Creek,12/03/2021,5.621,5.621,1,5.621,62527,3,72,2021.1925799086757,2055,2021,0.9356213859255539,0.35300513055584026
South Buck Creek,13/03/2012,3.202,3.202,1,3.202,59241,3,73,2012.1975182149363,1947,2012,0.9461224242735367,0.3238091386708624
South Buck Creek,15/03/2011,2.526,2.526,1,2.526,58877,3,75,2011.200799086758,1935,2011,0.9525960381010729,0.3042380452772784
South Buck Creek,15/03/2019,3.984,3.984,1,3.984,61799,3,75,2019.200799086758,2031,2019,0.9525960381010204,0.3042380452774427
South Buck Creek,16/03/2002,3.817,3.817,1,3.817,55591,3,76,2002.2035388127854,1827,2002,0.9576918585483304,0.28779559425092777
South Buck Creek,16/03/2010,3.653,3.653,1,3.653,58513,3,76,2010.2035388127854,1923,2010,0.9576918585482808,0.28779559425109297
South Buck Creek,16/03/2021,3.974,3.974,1,3.974,62531,3,76,2021.2035388127854,2055,2021,0.957691859,0.28779559425110235
South Buck Creek,17/03/2009,2.953,2.953,1,2.953,58149,3,77,2009.2062785388127,1911,2009,0.9625038942291071,0.27126786317919016
South Buck Creek,17/03/2020,3.218,3.218,1,3.218,62167,3,77,2020.2084471766848,2043,2020,0.9661107121353693,0.25812805329388283
South Buck Creek,18/03/2008,2.664,2.664,1,2.664,57785,3,78,2008.2111794171221,1899,2008,0.970399465,0.24150544246854308
South Buck Creek,19/03/2009,3.37,3.37,1,3.37,58151,3,79,2009.2117579908677,1911,2009,0.9712709921654771,0.23797617481144973
South Buck Creek,19/03/2019,3.275,3.275,1,3.275,61803,3,79,2019.2117579908677,2031,2019,0.9712709921653175,0.23797617481210084
South Buck Creek,02/03/2010,1.909,1.909,1,1.909,58499,3,62,2010.165182648402,1923,2010,0.8613256430002775,0.5080532813693447
South Buck Creek,02/03/2021,3.563,3.563,1,3.563,62517,3,62,2021.165182648402,2055,2021,0.8613256430002725,0.5080532813693531
South Buck Creek,20/03/2007,2.784,2.784,1,2.784,57421,3,80,2007.214497716895,1887,2007,0.9752234565406734,0.22122208256153209
South Buck Creek,20/03/2018,2.596,2.596,1,2.596,61439,3,80,2018.214497716895,2019,2018,0.9752234565406712,0.22122208256154163
South Buck Creek,20/03/2020,4.142,4.142,1,4.142,62170,3,80,2020.2166438979964,2043,2020,0.9781178469248067,0.20805162226519716
South Buck Creek,21/03/2006,2.483,2.483,1,2.483,57057,3,81,2006.2172374429224,1875,2006,0.978886941,0.20440243743354383
South Buck Creek,21/03/2017,3.182,3.182,1,3.182,61075,3,81,2017.2172374429224,2007,2017,0.978886941,0.20440243743355344
South Buck Creek,21/03/2020,4.702,4.702,1,4.702,62171,3,81,2020.2193761384335,2043,2020,0.9815452017689342,0.19123027188283295
South Buck Creek,22/03/2005,3.226,3.226,1,3.226,56693,3,82,2005.2199771689498,1863,2005,0.98226036,0.18752222345197586
South Buck Creek,22/03/2016,3.083,3.083,1,3.083,60711,3,82,2016.2221083788706,1995,2016,0.9846832907370661,0.17435256506063396
South Buck Creek,23/03/2004,2.453,2.453,1,2.453,56329,3,83,2004.2248406193078,1851,2004,0.9875311890197997,0.15742347573707202
South Buck Creek,24/03/2015,1.506,1.506,1,1.506,60347,3,84,2015.2254566210045,1983,2015,0.9881330908333315,0.15360011328175258
South Buck Creek,25/03/2003,3.379,3.379,1,3.379,55965,3,85,2003.228196347032,1839,2003,0.9906306617086359,0.13656826894527935
South Buck Creek,25/03/2014,1.585,1.585,1,1.585,59983,3,85,2014.228196347032,1971,2014,0.9906306617086346,0.13656826894528906
South Buck Creek,26/03/2013,2.269,2.269,1,2.269,59619,3,86,2013.2309360730594,1959,2013,0.9928346873393018,0.11949595648335089
South Buck Creek,26/03/2015,1.54,1.54,1,1.54,60349,3,86,2015.2309360730594,1983,2015,0.9928346873392423,0.11949595648384519
South Buck Creek,26/03/2021,5.17,5.17,1,5.17,62541,3,86,2021.2309360730594,2055,2021,0.9928346873392812,0.11949595648352214
South Buck Creek,27/03/2002,3.236,3.236,1,3.236,55602,3,87,2002.2336757990868,1827,2002,0.9947445146248542,0.10238823479171401
South Buck Creek,27/03/2012,2.478,2.478,1,2.478,59255,3,87,2012.2357695810565,1947,2012,0.9960053773474947,0.089293271
South Buck Creek,28/03/2003,1.664,1.664,1,1.664,55968,3,88,2003.2364155251141,1839,2003,0.9963595776424622,0.085250173
South Buck Creek,29/03/2003,4.61,4.61,1,4.61,55969,3,89,2003.2391552511415,1839,2003,0.997679398,0.06808685
South Buck Creek,29/03/2009,4.092,4.092,1,4.092,58161,3,89,2009.2391552511415,1911,2009,0.9976793978139971,0.06808685
South Buck Creek,29/03/2011,2.34,2.34,1,2.34,58891,3,89,2011.2391552511415,1935,2011,0.9976793978139632,0.06808685
South Buck Creek,03/03/2009,2.57,2.57,1,2.57,58135,3,63,2009.1679223744293,1911,2009,0.8699433303903124,0.4931517027339678
South Buck Creek,03/03/2020,3.761,3.761,1,3.761,62153,3,63,2020.1701958105646,2043,2020,0.8768987249935736,0.48067517733355547
South Buck Creek,30/03/2010,3.352,3.352,1,3.352,58527,3,90,2010.2418949771688,1923,2010,0.9987035840483094,0.050903351648604586
South Buck Creek,30/03/2018,5.099,5.099,1,5.099,61449,3,90,2018.2418949771688,2019,2018,0.9987035840483006,0.050903352
South Buck Creek,30/03/2021,4.474,4.474,1,4.474,62545,3,90,2021.2418949771688,2055,2021,0.9987035840483088,0.050903352
South Buck Creek,31/03/2009,3.31,3.31,1,3.31,58163,3,91,2009.2446347031964,1911,2009,0.9994318328569636,0.033704769279292786
South Buck Creek,31/03/2020,3.92,3.92,1,3.92,62181,3,91,2020.246698542805,2043,2020,0.9997848578474315,0.020742179706847025
South Buck Creek,04/03/2008,2.628,2.628,1,2.628,57771,3,64,2008.172928051002,1899,2008,0.8850209405531022,0.46555121606811684
South Buck Creek,05/03/2011,4.088,4.088,1,4.088,58867,3,65,2011.173401826484,1935,2011,0.8864028789986669,0.46291460994753103
South Buck Creek,05/03/2019,2.72,2.72,1,2.72,61789,3,65,2019.173401826484,2031,2019,0.886402879,0.4629146099476839
South Buck Creek,06/03/2004,3.277,3.277,1,3.277,56312,3,66,2004.1783925318762,1851,2004,0.9004805956819838,0.43489619083204173
South Buck Creek,06/03/2007,2.076,2.076,1,2.076,57407,3,66,2007.1761415525114,1887,2007,0.8942398628970964,0.4475880557005315
South Buck Creek,06/03/2018,3.054,3.054,1,3.054,61425,3,66,2018.1761415525114,2019,2018,0.8942398628970921,0.4475880557005402
South Buck Creek,07/03/2006,2.135,2.135,1,2.135,57043,3,67,2006.1788812785387,1875,2006,0.9018118642257803,0.43212887145112494
South Buck Creek,07/03/2017,3.666,3.666,1,3.666,61061,3,67,2017.1788812785387,2007,2017,0.901811864,0.4321288714511338
South Buck Creek,08/03/2016,2.627,2.627,1,2.627,60697,3,68,2016.1838570127504,1995,2016,0.9148788259601516,0.40372853975137146
South Buck Creek,09/03/2002,4.208,4.208,1,4.208,55584,3,69,2002.1843607305937,1827,2002,0.9161520233666391,0.4008309744533387
South Buck Creek,09/03/2004,3.055,3.055,1,3.055,56315,3,69,2004.1865892531875,1851,2004,0.9216745537103701,0.3879639378122534
South Buck Creek,09/03/2005,2.574,2.574,1,2.574,56680,3,69,2005.1843607305937,1863,2005,0.9161520233667043,0.40083097445318966
South Buck Creek,01/04/2008,3.432,3.432,1,3.432,57799,4,92,2008.2494307832424,1900,2008,0.9999936043508348,0.003576487
South Buck Creek,10/04/2011,4.122,4.122,1,4.122,58903,4,101,2011.2720319634702,1936,2011,0.9904337329667219,-0.137989205
South Buck Creek,10/04/2012,2.42,2.42,1,2.42,59269,4,101,2012.2740209471767,1948,2012,0.9886319642351306,-0.150355709
South Buck Creek,10/04/2015,3.563,3.563,1,3.563,60364,4,101,2015.2720319634702,1984,2015,0.9904337329668593,-0.137989205
South Buck Creek,11/04/2011,4.415,4.415,1,4.415,58904,4,102,2011.2747716894978,1936,2011,0.9879117321959704,-0.155017449
South Buck Creek,11/04/2017,4.193,4.193,1,4.193,61096,4,102,2017.2747716894978,2008,2017,0.987911732,-0.155017449
South Buck Creek,12/04/2003,3.638,3.638,1,3.638,55983,4,103,2003.2775114155252,1840,2003,0.9850969918583377,-0.171999758
South Buck Creek,12/04/2008,4.276,4.276,1,4.276,57810,4,103,2008.279485428051,1900,2008,0.9828879476910668,-0.184204458
South Buck Creek,12/04/2011,3.637,3.637,1,3.637,58905,4,103,2011.2775114155252,1936,2011,0.9850969918583674,-0.171999758
South Buck Creek,12/04/2021,5.064,5.064,1,5.064,62558,4,103,2021.2775114155252,2056,2021,0.9850969918581698,-0.171999758
South Buck Creek,13/04/2002,4.649,4.649,1,4.649,55619,4,104,2002.2802511415525,1828,2002,0.9819903460217192,-0.188931099
South Buck Creek,13/04/2004,3.431,3.431,1,3.431,56350,4,104,2004.282217668488,1852,2004,0.9795810024309028,-0.201049894
South Buck Creek,13/04/2010,2.978,2.978,1,2.978,58541,4,104,2010.2802511415525,1924,2010,0.9819903460217518,-0.188931099
South Buck Creek,13/04/2015,3.918,3.918,1,3.918,60367,4,104,2015.2802511415525,1984,2015,0.9819903460218151,-0.188931099
South Buck Creek,13/04/2018,3.908,3.908,1,3.908,61463,4,104,2018.2802511415525,2020,2018,0.9819903460217844,-0.188931099
South Buck Creek,13/04/2020,4.387,4.387,1,4.387,62194,4,104,2020.282217668488,2044,2020,0.9795810024309722,-0.201049893
South Buck Creek,13/04/2021,4.7,4.7,1,4.7,62559,4,104,2021.2802511415525,2056,2021,0.9819903460217536,-0.188931099
South Buck Creek,14/04/2004,4.015,4.015,1,4.015,56351,4,105,2004.2849499089252,1852,2004,0.9759853701533137,-0.217836079
South Buck Creek,14/04/2008,3.096,3.096,1,3.096,57812,4,105,2008.2849499089252,1900,2008,0.9759853701531342,-0.217836079
South Buck Creek,14/04/2009,2.765,2.765,1,2.765,58177,4,105,2009.2829908675799,1912,2009,0.9785927152525117,-0.205806457
South Buck Creek,14/04/2015,4.018,4.018,1,4.018,60368,4,105,2015.2829908675799,1984,2015,0.9785927152528191,-0.205806457
South Buck Creek,15/04/2003,4.063,4.063,1,4.063,55986,4,106,2003.2857305936072,1840,2003,0.9749051063423012,-0.222620829
South Buck Creek,15/04/2015,3.776,3.776,1,3.776,60369,4,106,2015.2857305936072,1984,2015,0.9749051063421563,-0.222620829
South Buck Creek,15/04/2019,4.854,4.854,1,4.854,61830,4,106,2019.2857305936072,2032,2019,0.974905106,-0.222620829
South Buck Creek,16/04/2003,3.854,3.854,1,3.854,55987,4,107,2003.2884703196346,1840,2003,0.9709286120088672,-0.239369234
South Buck Creek,16/04/2013,4.528,4.528,1,4.528,59640,4,107,2013.2884703196346,1960,2013,0.9709286120085922,-0.239369234
South Buck Creek,16/04/2018,3.486,3.486,1,3.486,61466,4,107,2018.2884703196346,2020,2018,0.9709286120086724,-0.239369234
South Buck Creek,17/04/2004,3.401,3.401,1,3.401,56354,4,108,2004.2931466302368,1852,2004,0.9634773711955413,-0.267789759
South Buck Creek,17/04/2007,3.168,3.168,1,3.168,57449,4,108,2007.2912100456622,1888,2007,0.9666644105726906,-0.256046709
South Buck Creek,17/04/2018,3.607,3.607,1,3.607,61467,4,108,2018.2912100456622,2020,2018,0.9666644105726931,-0.256046709
South Buck Creek,18/04/2017,3.912,3.912,1,3.912,61103,4,109,2017.2939497716895,2008,2017,0.9621137656096819,-0.272648312
South Buck Creek,19/04/2003,3.707,3.707,1,3.707,55990,4,110,2003.296689497717,1840,2003,0.9572780255741733,-0.289169123
South Buck Creek,19/04/2005,2.52,2.52,1,2.52,56721,4,110,2005.296689497717,1864,2005,0.9572780255743173,-0.289169123
South Buck Creek,19/04/2013,4.27,4.27,1,4.27,59643,4,110,2013.296689497717,1960,2013,0.9572780255738411,-0.289169123
South Buck Creek,19/04/2016,2.975,2.975,1,2.975,60739,4,110,2016.298611111111,1996,2016,0.9537169507482401,-0.3007058
South Buck Creek,02/04/2019,3.858,3.858,1,3.858,61817,4,93,2019.2501141552511,2032,2019,0.9999997427700635,-7.17E-04
South Buck Creek,20/04/2004,2.872,2.872,1,2.872,56357,4,111,2004.3013433515482,1852,2004,0.9484144034538552,-0.317033309
South Buck Creek,20/04/2019,5.405,5.405,1,5.405,61835,4,111,2019.2994292237443,2032,2019,0.9521586233994707,-0.305604247
South Buck Creek,21/04/2005,3.617,3.617,1,3.617,56723,4,112,2005.3021689497716,1864,2005,0.9467570760758914,-0.321948814
South Buck Creek,21/04/2006,2.708,2.708,1,2.708,57088,4,112,2006.3021689497716,1876,2006,0.9467570760756788,-0.321948814
South Buck Creek,21/04/2012,3.274,3.274,1,3.274,59280,4,112,2012.3040755919853,1948,2012,0.9428323540808876,-0.333267388
South Buck Creek,21/04/2015,3.983,3.983,1,3.983,60375,4,112,2015.3021689497716,1984,2015,0.9467570760761073,-0.321948814
South Buck Creek,21/04/2017,4.772,4.772,1,4.772,61106,4,112,2017.3021689497716,2008,2017,0.9467570760756819,-0.321948814
South Buck Creek,22/04/2002,2.983,2.983,1,2.983,55628,4,113,2002.3049086757992,1828,2002,0.9410749841974002,-0.338197981
South Buck Creek,22/04/2003,3.427,3.427,1,3.427,55993,4,113,2003.3049086757992,1840,2003,0.9410749841971768,-0.338197981
South Buck Creek,22/04/2005,3.342,3.342,1,3.342,56724,4,113,2005.3049086757992,1864,2005,0.9410749841973451,-0.338197981
South Buck Creek,22/04/2006,3.721,3.721,1,3.721,57089,4,113,2006.3049086757992,1876,2006,0.9410749841971218,-0.338197981
South Buck Creek,22/04/2014,2.611,2.611,1,2.611,60011,4,113,2014.3049086757992,1972,2014,0.941074984,-0.338197981
South Buck Creek,23/04/2005,4.262,4.262,1,4.262,56725,4,114,2005.3076484018266,1864,2005,0.9351140314908878,-0.354346932
South Buck Creek,23/04/2006,4.697,4.697,1,4.697,57090,4,114,2006.3076484018266,1876,2006,0.9351140314912982,-0.354346932
South Buck Creek,23/04/2007,3.474,3.474,1,3.474,57455,4,114,2007.3076484018266,1888,2007,0.9351140314910642,-0.354346932
South Buck Creek,23/04/2013,2.976,2.976,1,2.976,59647,4,114,2013.3076484018266,1960,2013,0.9351140314909488,-0.354346932
South Buck Creek,24/04/2006,3.778,3.778,1,3.778,57091,4,115,2006.310388127854,1876,2006,0.928875984,-0.370390882
South Buck Creek,24/04/2012,3.698,3.698,1,3.698,59283,4,115,2012.312272313297,1948,2012,0.9244260529706083,-0.381361341
South Buck Creek,24/04/2018,4.413,4.413,1,4.413,61474,4,115,2018.310388127854,2020,2018,0.928875984,-0.370390882
South Buck Creek,24/04/2020,3.475,3.475,1,3.475,62205,4,115,2020.312272313297,2044,2020,0.924426053,-0.381361341
South Buck Creek,25/04/2018,4.529,4.529,1,4.529,61475,4,116,2018.3131278538813,2020,2018,0.9223626911406526,-0.386325078
South Buck Creek,26/04/2005,3.655,3.655,1,3.655,56728,4,117,2005.3158675799086,1864,2005,0.9155760819932094,-0.402144797
South Buck Creek,26/04/2011,3.406,3.406,1,3.406,58919,4,117,2011.3158675799086,1936,2011,0.9155760819930785,-0.402144797
South Buck Creek,27/04/2010,2.789,2.789,1,2.789,58555,4,118,2010.318607305936,1924,2010,0.9085181678925238,-0.417845353
South Buck Creek,27/04/2011,4.513,4.513,1,4.513,58920,4,118,2011.318607305936,1936,2011,0.9085181678922478,-0.417845353
South Buck Creek,27/04/2021,3.98,3.98,1,3.98,62573,4,118,2021.318607305936,2056,2021,0.9085181678925279,-0.417845353
South Buck Creek,28/04/2009,3.004,3.004,1,3.004,58191,4,119,2009.3213470319636,1912,2009,0.9011910402513845,-0.433422091
South Buck Creek,28/04/2011,4.69,4.69,1,4.69,58921,4,119,2011.3213470319636,1936,2011,0.90119104,-0.433422091
South Buck Creek,29/04/2008,3.504,3.504,1,3.504,57827,4,120,2008.3259335154828,1900,2008,0.8883283536999137,-0.459208815
South Buck Creek,03/04/2007,3.252,3.252,1,3.252,57435,4,94,2007.2528538812785,1888,2007,0.9998392355906898,-0.017930504
South Buck Creek,03/04/2015,2.898,2.898,1,2.898,60357,4,94,2015.2528538812785,1984,2015,0.9998392355906928,-0.017930504
South Buck Creek,03/04/2018,3.45,3.45,1,3.45,61453,4,94,2018.2528538812785,2020,2018,0.9998392355906899,-0.017930504
South Buck Creek,30/04/2019,3.906,3.906,1,3.906,61845,4,121,2019.3268264840183,2032,2019,0.8857379082225174,-0.464185693
South Buck Creek,04/04/2006,3.095,3.095,1,3.095,57071,4,95,2006.2555936073059,1876,2006,0.999382454,-0.035138436
South Buck Creek,04/04/2017,4.663,4.663,1,4.663,61089,4,95,2017.2555936073059,2008,2017,0.9993824544675003,-0.035138436
South Buck Creek,04/04/2018,4.967,4.967,1,4.967,61454,4,95,2018.2555936073059,2020,2018,0.9993824544674771,-0.035138436
South Buck Creek,05/04/2005,3.056,3.056,1,3.056,56707,4,96,2005.2583333333334,1864,2005,0.9986295347546006,-0.052335956
South Buck Creek,05/04/2008,3.84,3.84,1,3.84,57803,4,96,2008.2603597449909,1900,2008,0.9978822508109011,-0.065046241
South Buck Creek,05/04/2016,2.987,2.987,1,2.987,60725,4,96,2016.2603597449909,1996,2016,0.9978822508109123,-0.065046241
South Buck Creek,06/04/2004,2.761,2.761,1,2.761,56343,4,97,2004.263091985428,1852,2004,0.996618605,-0.082166632
South Buck Creek,07/04/2015,3.108,3.108,1,3.108,60361,4,98,2015.2638127853882,1984,2015,0.9962362596713592,-0.08667938
South Buck Creek,07/04/2017,4.788,4.788,1,4.788,61092,4,98,2017.2638127853882,2008,2017,0.9962362596712447,-0.08667938
South Buck Creek,07/04/2021,3.75,3.75,1,3.75,62553,4,98,2021.2638127853882,2056,2021,0.99623626,-0.08667938
South Buck Creek,08/04/2003,2.836,2.836,1,2.836,55979,4,99,2003.2665525114155,1840,2003,0.9945966134799933,-0.103815107
South Buck Creek,08/04/2008,3.883,3.883,1,3.883,57806,4,99,2008.2685564663025,1900,2008,0.9932106491324082,-0.116329732
South Buck Creek,08/04/2014,3.359,3.359,1,3.359,59997,4,99,2014.2665525114155,1972,2014,0.9945966134799944,-0.103815107
South Buck Creek,09/04/2002,3.311,3.311,1,3.311,55615,4,100,2002.2692922374429,1828,2002,0.9926622468468902,-0.120920071
South Buck Creek,09/04/2008,4.189,4.189,1,4.189,57807,4,100,2008.2712887067396,1900,2008,0.9910673427311337,-0.133362372
South Buck Creek,09/04/2013,4.055,4.055,1,4.055,59633,4,100,2013.2692922374429,1960,2013,0.9926622468468914,-0.120920071
South Buck Creek,09/04/2019,4.469,4.469,1,4.469,61824,4,100,2019.2692922374429,2032,2019,0.992662247,-0.120920071
