site,Date,ConcLow,ConcHigh,Uncen,ConcAve,Julian,Month,Day,DecYear,MonthSeq,waterYear,SinDY,CosDY
South Buck Creek,11/02/2014,0.923,0.923,1,0.923,59941,2,42,2014.1131278538812,1970,2014,0.6524427295032816,0.7578380333015147
South Buck Creek,12/02/2013,1.099,1.099,1,1.099,59577,2,43,2013.1158675799086,1958,2013,0.6653909990483694,0.7464950223446991
South Buck Creek,14/02/2012,1.38,1.38,1,1.38,59213,2,45,2012.1210154826958,1946,2012,0.6891842998520147,0.7245860893209919
South Buck Creek,15/02/2011,0.781,0.781,1,0.781,58849,2,46,2011.1240867579909,1934,2011,0.7030377352437575,0.7111525453960833
South Buck Creek,16/02/2010,0.549,0.549,1,0.549,58485,2,47,2010.1268264840182,1922,2010,0.7151748946621396,0.6989455415445452
South Buck Creek,17/02/2009,0.588,0.588,1,0.588,58121,2,48,2009.1295662100456,1910,2009,0.7271001323244869,0.6865314250445594
South Buck Creek,17/02/2021,0.325,0.325,1,0.325,62504,2,48,2021.1295662100456,2054,2021,0.7271001323236849,0.6865314250454089
South Buck Creek,18/02/2020,0.337,0.337,1,0.337,62139,2,49,2020.1319444444443,2042,2020,0.7372773368089377,0.675590208
South Buck Creek,19/02/2008,0.598,0.598,1,0.598,57757,2,50,2008.1346766848817,1898,2008,0.7487661015856865,0.6628343119635355
South Buck Creek,19/02/2019,0.326,0.326,1,0.326,61775,2,50,2019.1350456621005,2030,2019,0.7503007714044622,0.6610966286632152
South Buck Creek,02/02/2010,0.601,0.601,1,0.601,58471,2,33,2010.0884703196348,1922,2010,0.5276871116244882,0.849438822
South Buck Creek,20/02/2007,0.816,0.816,1,0.816,57393,2,51,2007.137785388128,1886,2007,0.7615692979704085,0.6480834856628112
South Buck Creek,21/02/2006,0.72,0.72,1,0.72,57029,2,52,2006.1405251141553,1874,2006,0.7726121551185422,0.6348783015374534
South Buck Creek,21/02/2017,0.466,0.466,1,0.466,61047,2,52,2017.1405251141553,2006,2017,0.772612155,0.6348783015374609
South Buck Creek,21/02/2018,0.592,0.592,1,0.592,61412,2,52,2018.1405251141553,2018,2018,0.7726121551189554,0.6348783015369506
South Buck Creek,22/02/2005,0.676,0.676,1,0.676,56665,2,53,2005.1432648401826,1862,2005,0.7834260706107699,0.6214849892695471
South Buck Creek,23/02/2016,0.486,0.486,1,0.486,60683,2,54,2016.1456056466302,1994,2016,0.7924816360168938,0.6098957751747321
South Buck Creek,24/02/2004,0.689,0.689,1,0.689,56301,2,55,2004.1483378870673,1850,2004,0.8028345340208051,0.5962019045454289
South Buck Creek,24/02/2015,0.829,0.829,1,0.829,60319,2,55,2015.1487442922376,1982,2015,0.8043543278305223,0.5941499097873437
South Buck Creek,24/02/2017,0.531,0.531,1,0.531,61050,2,55,2017.1487442922376,2006,2017,0.8043543278313072,0.5941499097862811
South Buck Creek,25/02/2003,0.841,0.841,1,0.841,55937,2,56,2003.151484018265,1838,2003,0.8144624680644797,0.5802162425461013
South Buck Creek,25/02/2014,1.175,1.175,1,1.175,59955,2,56,2014.151484018265,1970,2014,0.8144624680644741,0.5802162425461093
South Buck Creek,26/02/2002,0.787,0.787,1,0.787,55573,2,57,2002.1542237442923,1826,2002,0.8243292654915952,0.5661106447101018
South Buck Creek,26/02/2013,1.009,1.009,1,1.009,59591,2,57,2013.1542237442923,1958,2013,0.8243292654915897,0.5661106447101099
South Buck Creek,28/02/2012,1.208,1.208,1,1.208,59227,2,59,2012.159266848816,1946,2012,0.8418506765072203,0.5397105135758756
South Buck Creek,03/02/2009,0.47,0.47,1,0.47,58107,2,34,2009.0912100456621,1910,2009,0.5422306220596748,0.8402297022248012
South Buck Creek,04/02/2020,0.344,0.344,1,0.344,62125,2,35,2020.0936930783241,2042,2020,0.5552728228538788,0.8316682585020814
South Buck Creek,04/02/2021,0.309,0.309,1,0.309,62491,2,35,2021.0939497716895,2054,2021,0.556613458,0.8307716043115854
South Buck Creek,05/02/2002,0.911,0.911,1,0.911,55552,2,36,2002.0966894977169,1826,2002,0.5708313570773224,0.821067331
South Buck Creek,05/02/2008,0.54,0.54,1,0.54,57743,2,36,2008.0964253187615,1898,2008,0.5694676937027459,0.8220137138934336
South Buck Creek,05/02/2019,0.337,0.337,1,0.337,61761,2,36,2019.0966894977169,2030,2019,0.5708313570775815,0.8210673308425849
South Buck Creek,06/02/2007,0.876,0.876,1,0.876,57379,2,37,2007.0994292237442,1886,2007,0.5848801066447641,0.8111197574040527
South Buck Creek,06/02/2018,0.468,0.468,1,0.468,61397,2,37,2018.0994292237442,2018,2018,0.5848801066447561,0.8111197574040585
South Buck Creek,07/02/2006,0.759,0.759,1,0.759,57015,2,38,2006.1021689497718,1874,2006,0.5987555436165372,0.8009318316738729
South Buck Creek,07/02/2017,0.465,0.465,1,0.465,61033,2,38,2017.1021689497718,2006,2017,0.5987555436165293,0.8009318316738787
South Buck Creek,08/02/2005,0.496,0.496,1,0.496,56651,2,39,2005.1049086757992,1862,2005,0.6124535563970517,0.7905065725574985
South Buck Creek,08/02/2019,0.333,0.333,1,0.333,61764,2,39,2019.1049086757992,2030,2019,0.6124535563957346,0.7905065725585189
South Buck Creek,09/02/2016,0.484,0.484,1,0.484,60669,2,40,2016.107354,1994,2016,0.6245278458976848,0.7810025414160939
South Buck Creek,01/03/2011,1.247,1.247,1,1.247,58863,3,61,2011.1624429223743,1935,2011,0.8524527262323313,0.522804313
South Buck Creek,10/03/2002,0.959,0.959,1,0.959,55585,3,70,2002.187100456621,1827,2002,0.9229159318795214,0.38500153594882547
South Buck Creek,10/03/2015,0.843,0.843,1,0.843,60333,3,70,2015.187100456621,1983,2015,0.9229159318793259,0.38500153594929404
South Buck Creek,11/03/2003,0.708,0.708,1,0.708,55951,3,71,2003.1898401826484,1839,2003,0.9294063604839008,0.3690580131795941
South Buck Creek,11/03/2014,1.046,1.046,1,1.046,59969,3,71,2014.1898401826484,1971,2014,0.9294063604838971,0.3690580131796032
South Buck Creek,11/03/2016,0.57,0.57,1,0.57,60700,3,71,2016.192053734062,1995,2016,0.9344492213625962,0.3560964092697899
South Buck Creek,11/03/2020,0.461,0.461,1,0.461,62161,3,71,2020.192053734062,2043,2020,0.9344492213622416,0.3560964092707204
South Buck Creek,12/03/2002,0.987,0.987,1,0.987,55587,3,72,2002.1925799086757,1827,2002,0.9356213859256182,0.35300513055566973
South Buck Creek,12/03/2013,1.028,1.028,1,1.028,59605,3,72,2013.1925799086757,1959,2013,0.9356213859256147,0.3530051305556789
South Buck Creek,12/03/2021,0.395,0.395,1,0.395,62527,3,72,2021.1925799086757,2055,2021,0.9356213859255539,0.35300513055584026
South Buck Creek,13/03/2012,1.632,1.632,1,1.632,59241,3,73,2012.1975182149363,1947,2012,0.9461224242735367,0.3238091386708624
South Buck Creek,15/03/2011,1.459,1.459,1,1.459,58877,3,75,2011.200799086758,1935,2011,0.9525960381010729,0.3042380452772784
South Buck Creek,15/03/2019,0.384,0.384,1,0.384,61799,3,75,2019.200799086758,2031,2019,0.9525960381010204,0.3042380452774427
South Buck Creek,16/03/2002,0.958,0.958,1,0.958,55591,3,76,2002.2035388127854,1827,2002,0.9576918585483304,0.28779559425092777
South Buck Creek,16/03/2010,0.687,0.687,1,0.687,58513,3,76,2010.2035388127854,1923,2010,0.9576918585482808,0.28779559425109297
South Buck Creek,16/03/2021,0.357,0.357,1,0.357,62531,3,76,2021.2035388127854,2055,2021,0.957691859,0.28779559425110235
South Buck Creek,17/03/2009,0.603,0.603,1,0.603,58149,3,77,2009.2062785388127,1911,2009,0.9625038942291071,0.27126786317919016
South Buck Creek,17/03/2020,0.419,0.419,1,0.419,62167,3,77,2020.2084471766848,2043,2020,0.9661107121353693,0.25812805329388283
South Buck Creek,18/03/2008,0.568,0.568,1,0.568,57785,3,78,2008.2111794171221,1899,2008,0.970399465,0.24150544246854308
South Buck Creek,19/03/2009,0.634,0.634,1,0.634,58151,3,79,2009.2117579908677,1911,2009,0.9712709921654771,0.23797617481144973
South Buck Creek,19/03/2019,0.379,0.379,1,0.379,61803,3,79,2019.2117579908677,2031,2019,0.9712709921653175,0.23797617481210084
South Buck Creek,02/03/2010,0.573,0.573,1,0.573,58499,3,62,2010.165182648402,1923,2010,0.8613256430002775,0.5080532813693447
South Buck Creek,02/03/2021,0.364,0.364,1,0.364,62517,3,62,2021.165182648402,2055,2021,0.8613256430002725,0.5080532813693531
South Buck Creek,20/03/2007,1.264,1.264,1,1.264,57421,3,80,2007.214497716895,1887,2007,0.9752234565406734,0.22122208256153209
South Buck Creek,20/03/2018,0.472,0.472,1,0.472,61439,3,80,2018.214497716895,2019,2018,0.9752234565406712,0.22122208256154163
South Buck Creek,20/03/2020,0.354,0.354,1,0.354,62170,3,80,2020.2166438979964,2043,2020,0.9781178469248067,0.20805162226519716
South Buck Creek,21/03/2006,0.955,0.955,1,0.955,57057,3,81,2006.2172374429224,1875,2006,0.978886941,0.20440243743354383
South Buck Creek,21/03/2017,0.529,0.529,1,0.529,61075,3,81,2017.2172374429224,2007,2017,0.978886941,0.20440243743355344
South Buck Creek,21/03/2020,0.437,0.437,1,0.437,62171,3,81,2020.2193761384335,2043,2020,0.9815452017689342,0.19123027188283295
South Buck Creek,22/03/2005,0.575,0.575,1,0.575,56693,3,82,2005.2199771689498,1863,2005,0.98226036,0.18752222345197586
South Buck Creek,22/03/2016,0.535,0.535,1,0.535,60711,3,82,2016.2221083788706,1995,2016,0.9846832907370661,0.17435256506063396
South Buck Creek,23/03/2004,0.896,0.896,1,0.896,56329,3,83,2004.2248406193078,1851,2004,0.9875311890197997,0.15742347573707202
South Buck Creek,24/03/2015,0.938,0.938,1,0.938,60347,3,84,2015.2254566210045,1983,2015,0.9881330908333315,0.15360011328175258
South Buck Creek,25/03/2003,1.114,1.114,1,1.114,55965,3,85,2003.228196347032,1839,2003,0.9906306617086359,0.13656826894527935
South Buck Creek,25/03/2014,1.081,1.081,1,1.081,59983,3,85,2014.228196347032,1971,2014,0.9906306617086346,0.13656826894528906
South Buck Creek,26/03/2013,1.327,1.327,1,1.327,59619,3,86,2013.2309360730594,1959,2013,0.9928346873393018,0.11949595648335089
South Buck Creek,26/03/2015,0.939,0.939,1,0.939,60349,3,86,2015.2309360730594,1983,2015,0.9928346873392423,0.11949595648384519
South Buck Creek,26/03/2021,0.472,0.472,1,0.472,62541,3,86,2021.2309360730594,2055,2021,0.9928346873392812,0.11949595648352214
South Buck Creek,27/03/2002,0.797,0.797,1,0.797,55602,3,87,2002.2336757990868,1827,2002,0.9947445146248542,0.10238823479171401
South Buck Creek,27/03/2012,1.413,1.413,1,1.413,59255,3,87,2012.2357695810565,1947,2012,0.9960053773474947,0.089293271
South Buck Creek,28/03/2003,1.063,1.063,1,1.063,55968,3,88,2003.2364155251141,1839,2003,0.9963595776424622,0.085250173
South Buck Creek,29/03/2003,1.024,1.024,1,1.024,55969,3,89,2003.2391552511415,1839,2003,0.997679398,0.06808685
South Buck Creek,29/03/2009,0.648,0.648,1,0.648,58161,3,89,2009.2391552511415,1911,2009,0.9976793978139971,0.06808685
South Buck Creek,29/03/2011,1.278,1.278,1,1.278,58891,3,89,2011.2391552511415,1935,2011,0.9976793978139632,0.06808685
South Buck Creek,03/03/2009,0.64,0.64,1,0.64,58135,3,63,2009.1679223744293,1911,2009,0.8699433303903124,0.4931517027339678
South Buck Creek,03/03/2020,0.323,0.323,1,0.323,62153,3,63,2020.1701958105646,2043,2020,0.8768987249935736,0.48067517733355547
South Buck Creek,30/03/2010,0.715,0.715,1,0.715,58527,3,90,2010.2418949771688,1923,2010,0.9987035840483094,0.050903351648604586
South Buck Creek,30/03/2018,0.507,0.507,1,0.507,61449,3,90,2018.2418949771688,2019,2018,0.9987035840483006,0.050903352
South Buck Creek,31/03/2009,0.686,0.686,1,0.686,58163,3,91,2009.2446347031964,1911,2009,0.9994318328569636,0.033704769279292786
South Buck Creek,31/03/2020,0.375,0.375,1,0.375,62181,3,91,2020.246698542805,2043,2020,0.9997848578474315,0.020742179706847025
South Buck Creek,04/03/2008,0.589,0.589,1,0.589,57771,3,64,2008.172928051002,1899,2008,0.8850209405531022,0.46555121606811684
South Buck Creek,05/03/2011,1.448,1.448,1,1.448,58867,3,65,2011.173401826484,1935,2011,0.8864028789986669,0.46291460994753103
South Buck Creek,05/03/2019,0.336,0.336,1,0.336,61789,3,65,2019.173401826484,2031,2019,0.886402879,0.4629146099476839
South Buck Creek,06/03/2004,1.008,1.008,1,1.008,56312,3,66,2004.1783925318762,1851,2004,0.9004805956819838,0.43489619083204173
South Buck Creek,06/03/2007,0.888,0.888,1,0.888,57407,3,66,2007.1761415525114,1887,2007,0.8942398628970964,0.4475880557005315
South Buck Creek,06/03/2018,0.489,0.489,1,0.489,61425,3,66,2018.1761415525114,2019,2018,0.8942398628970921,0.4475880557005402
South Buck Creek,07/03/2006,0.735,0.735,1,0.735,57043,3,67,2006.1788812785387,1875,2006,0.9018118642257803,0.43212887145112494
South Buck Creek,07/03/2017,0.564,0.564,1,0.564,61061,3,67,2017.1788812785387,2007,2017,0.901811864,0.4321288714511338
South Buck Creek,08/03/2016,0.54,0.54,1,0.54,60697,3,68,2016.1838570127504,1995,2016,0.9148788259601516,0.40372853975137146
South Buck Creek,09/03/2002,0.831,0.831,1,0.831,55584,3,69,2002.1843607305937,1827,2002,0.9161520233666391,0.4008309744533387
South Buck Creek,09/03/2004,0.993,0.993,1,0.993,56315,3,69,2004.1865892531875,1851,2004,0.9216745537103701,0.3879639378122534
South Buck Creek,09/03/2005,0.731,0.731,1,0.731,56680,3,69,2005.1843607305937,1863,2005,0.9161520233667043,0.40083097445318966
South Buck Creek,01/04/2008,0.508,0.508,1,0.508,57799,4,92,2008.2494307832424,1900,2008,0.9999936043508348,0.003576487
South Buck Creek,10/04/2011,1.242,1.242,1,1.242,58903,4,101,2011.2720319634702,1936,2011,0.9904337329667219,-0.137989205
South Buck Creek,10/04/2012,1.231,1.231,1,1.231,59269,4,101,2012.2740209471767,1948,2012,0.9886319642351306,-0.150355709
South Buck Creek,10/04/2015,1.12,1.12,1,1.12,60364,4,101,2015.2720319634702,1984,2015,0.9904337329668593,-0.137989205
South Buck Creek,11/04/2011,1.261,1.261,1,1.261,58904,4,102,2011.2747716894978,1936,2011,0.9879117321959704,-0.155017449
South Buck Creek,11/04/2017,0.543,0.543,1,0.543,61096,4,102,2017.2747716894978,2008,2017,0.987911732,-0.155017449
South Buck Creek,12/04/2003,1.022,1.022,1,1.022,55983,4,103,2003.2775114155252,1840,2003,0.9850969918583377,-0.171999758
South Buck Creek,12/04/2008,0.563,0.563,1,0.563,57810,4,103,2008.279485428051,1900,2008,0.9828879476910668,-0.184204458
South Buck Creek,12/04/2011,1.316,1.316,1,1.316,58905,4,103,2011.2775114155252,1936,2011,0.9850969918583674,-0.171999758
South Buck Creek,12/04/2021,0.174,0.174,1,0.174,62558,4,103,2021.2775114155252,2056,2021,0.9850969918581698,-0.171999758
South Buck Creek,13/04/2002,0.818,0.818,1,0.818,55619,4,104,2002.2802511415525,1828,2002,0.9819903460217192,-0.188931099
South Buck Creek,13/04/2004,0.937,0.937,1,0.937,56350,4,104,2004.282217668488,1852,2004,0.9795810024309028,-0.201049894
South Buck Creek,13/04/2010,0.461,0.461,1,0.461,58541,4,104,2010.2802511415525,1924,2010,0.9819903460217518,-0.188931099
South Buck Creek,13/04/2015,1.231,1.231,1,1.231,60367,4,104,2015.2802511415525,1984,2015,0.9819903460218151,-0.188931099
South Buck Creek,13/04/2018,0.455,0.455,1,0.455,61463,4,104,2018.2802511415525,2020,2018,0.9819903460217844,-0.188931099
South Buck Creek,13/04/2020,0.249,0.249,1,0.249,62194,4,104,2020.282217668488,2044,2020,0.9795810024309722,-0.201049893
South Buck Creek,13/04/2021,0.195,0.195,1,0.195,62559,4,104,2021.2802511415525,2056,2021,0.9819903460217536,-0.188931099
South Buck Creek,14/04/2004,0.941,0.941,1,0.941,56351,4,105,2004.2849499089252,1852,2004,0.9759853701533137,-0.217836079
South Buck Creek,14/04/2008,0.559,0.559,1,0.559,57812,4,105,2008.2849499089252,1900,2008,0.9759853701531342,-0.217836079
South Buck Creek,14/04/2009,0.524,0.524,1,0.524,58177,4,105,2009.2829908675799,1912,2009,0.9785927152525117,-0.205806457
South Buck Creek,14/04/2015,1.329,1.329,1,1.329,60368,4,105,2015.2829908675799,1984,2015,0.9785927152528191,-0.205806457
South Buck Creek,15/04/2003,1.052,1.052,1,1.052,55986,4,106,2003.2857305936072,1840,2003,0.9749051063423012,-0.222620829
South Buck Creek,15/04/2015,1.372,1.372,1,1.372,60369,4,106,2015.2857305936072,1984,2015,0.9749051063421563,-0.222620829
South Buck Creek,15/04/2019,0.361,0.361,1,0.361,61830,4,106,2019.2857305936072,2032,2019,0.974905106,-0.222620829
South Buck Creek,16/04/2003,1.218,1.218,1,1.218,55987,4,107,2003.2884703196346,1840,2003,0.9709286120088672,-0.239369234
South Buck Creek,16/04/2013,0.995,0.995,1,0.995,59640,4,107,2013.2884703196346,1960,2013,0.9709286120085922,-0.239369234
South Buck Creek,16/04/2018,0.466,0.466,1,0.466,61466,4,107,2018.2884703196346,2020,2018,0.9709286120086724,-0.239369234
South Buck Creek,17/04/2004,0.955,0.955,1,0.955,56354,4,108,2004.2931466302368,1852,2004,0.9634773711955413,-0.267789759
South Buck Creek,17/04/2007,1.086,1.086,1,1.086,57449,4,108,2007.2912100456622,1888,2007,0.9666644105726906,-0.256046709
South Buck Creek,17/04/2018,0.475,0.475,1,0.475,61467,4,108,2018.2912100456622,2020,2018,0.9666644105726931,-0.256046709
South Buck Creek,18/04/2017,0.434,0.434,1,0.434,61103,4,109,2017.2939497716895,2008,2017,0.9621137656096819,-0.272648312
South Buck Creek,19/04/2003,1.142,1.142,1,1.142,55990,4,110,2003.296689497717,1840,2003,0.9572780255741733,-0.289169123
South Buck Creek,19/04/2005,0.781,0.781,1,0.781,56721,4,110,2005.296689497717,1864,2005,0.9572780255743173,-0.289169123
South Buck Creek,19/04/2013,0.972,0.972,1,0.972,59643,4,110,2013.296689497717,1960,2013,0.9572780255738411,-0.289169123
South Buck Creek,19/04/2016,0.386,0.386,1,0.386,60739,4,110,2016.298611111111,1996,2016,0.9537169507482401,-0.3007058
South Buck Creek,02/04/2019,0.37,0.37,1,0.37,61817,4,93,2019.2501141552511,2032,2019,0.9999997427700635,-7.17E-04
South Buck Creek,20/04/2004,0.868,0.868,1,0.868,56357,4,111,2004.3013433515482,1852,2004,0.9484144034538552,-0.317033309
South Buck Creek,20/04/2019,0.298,0.298,1,0.298,61835,4,111,2019.2994292237443,2032,2019,0.9521586233994707,-0.305604247
South Buck Creek,21/04/2005,0.714,0.714,1,0.714,56723,4,112,2005.3021689497716,1864,2005,0.9467570760758914,-0.321948814
South Buck Creek,21/04/2006,0.609,0.609,1,0.609,57088,4,112,2006.3021689497716,1876,2006,0.9467570760756788,-0.321948814
South Buck Creek,21/04/2012,1.088,1.088,1,1.088,59280,4,112,2012.3040755919853,1948,2012,0.9428323540808876,-0.333267388
South Buck Creek,21/04/2015,1.11,1.11,1,1.11,60375,4,112,2015.3021689497716,1984,2015,0.9467570760761073,-0.321948814
South Buck Creek,21/04/2017,0.375,0.375,1,0.375,61106,4,112,2017.3021689497716,2008,2017,0.9467570760756819,-0.321948814
South Buck Creek,22/04/2002,0.587,0.587,1,0.587,55628,4,113,2002.3049086757992,1828,2002,0.9410749841974002,-0.338197981
South Buck Creek,22/04/2003,1.03,1.03,1,1.03,55993,4,113,2003.3049086757992,1840,2003,0.9410749841971768,-0.338197981
South Buck Creek,22/04/2005,0.717,0.717,1,0.717,56724,4,113,2005.3049086757992,1864,2005,0.9410749841973451,-0.338197981
South Buck Creek,22/04/2006,0.428,0.428,1,0.428,57089,4,113,2006.3049086757992,1876,2006,0.9410749841971218,-0.338197981
South Buck Creek,22/04/2014,1.105,1.105,1,1.105,60011,4,113,2014.3049086757992,1972,2014,0.941074984,-0.338197981
South Buck Creek,23/04/2005,0.739,0.739,1,0.739,56725,4,114,2005.3076484018266,1864,2005,0.9351140314908878,-0.354346932
South Buck Creek,23/04/2006,0.489,0.489,1,0.489,57090,4,114,2006.3076484018266,1876,2006,0.9351140314912982,-0.354346932
South Buck Creek,23/04/2007,1.149,1.149,1,1.149,57455,4,114,2007.3076484018266,1888,2007,0.9351140314910642,-0.354346932
South Buck Creek,23/04/2013,0.974,0.974,1,0.974,59647,4,114,2013.3076484018266,1960,2013,0.9351140314909488,-0.354346932
South Buck Creek,24/04/2006,0.535,0.535,1,0.535,57091,4,115,2006.310388127854,1876,2006,0.928875984,-0.370390882
South Buck Creek,24/04/2012,1.396,1.396,1,1.396,59283,4,115,2012.312272313297,1948,2012,0.9244260529706083,-0.381361341
South Buck Creek,24/04/2018,0.409,0.409,1,0.409,61474,4,115,2018.310388127854,2020,2018,0.928875984,-0.370390882
South Buck Creek,24/04/2020,0.241,0.241,1,0.241,62205,4,115,2020.312272313297,2044,2020,0.924426053,-0.381361341
South Buck Creek,25/04/2018,0.452,0.452,1,0.452,61475,4,116,2018.3131278538813,2020,2018,0.9223626911406526,-0.386325078
South Buck Creek,26/04/2005,0.76,0.76,1,0.76,56728,4,117,2005.3158675799086,1864,2005,0.9155760819932094,-0.402144797
South Buck Creek,26/04/2011,0.911,0.911,1,0.911,58919,4,117,2011.3158675799086,1936,2011,0.9155760819930785,-0.402144797
South Buck Creek,27/04/2010,0.329,0.329,1,0.329,58555,4,118,2010.318607305936,1924,2010,0.9085181678925238,-0.417845353
South Buck Creek,27/04/2011,0.813,0.813,1,0.813,58920,4,118,2011.318607305936,1936,2011,0.9085181678922478,-0.417845353
South Buck Creek,27/04/2021,0.129,0.129,1,0.129,62573,4,118,2021.318607305936,2056,2021,0.9085181678925279,-0.417845353
South Buck Creek,28/04/2009,0.314,0.314,1,0.314,58191,4,119,2009.3213470319636,1912,2009,0.9011910402513845,-0.433422091
South Buck Creek,29/04/2008,0.256,0.256,1,0.256,57827,4,120,2008.3259335154828,1900,2008,0.8883283536999137,-0.459208815
South Buck Creek,03/04/2007,1.383,1.383,1,1.383,57435,4,94,2007.2528538812785,1888,2007,0.9998392355906898,-0.017930504
South Buck Creek,03/04/2015,1.028,1.028,1,1.028,60357,4,94,2015.2528538812785,1984,2015,0.9998392355906928,-0.017930504
South Buck Creek,03/04/2018,0.465,0.465,1,0.465,61453,4,94,2018.2528538812785,2020,2018,0.9998392355906899,-0.017930504
South Buck Creek,30/04/2019,0.174,0.174,1,0.174,61845,4,121,2019.3268264840183,2032,2019,0.8857379082225174,-0.464185693
South Buck Creek,04/04/2006,0.802,0.802,1,0.802,57071,4,95,2006.2555936073059,1876,2006,0.999382454,-0.035138436
South Buck Creek,04/04/2017,0.497,0.497,1,0.497,61089,4,95,2017.2555936073059,2008,2017,0.9993824544675003,-0.035138436
South Buck Creek,04/04/2018,0.452,0.452,1,0.452,61454,4,95,2018.2555936073059,2020,2018,0.9993824544674771,-0.035138436
South Buck Creek,05/04/2005,1.07,1.07,1,1.07,56707,4,96,2005.2583333333334,1864,2005,0.9986295347546006,-0.052335956
South Buck Creek,05/04/2008,0.63,0.63,1,0.63,57803,4,96,2008.2603597449909,1900,2008,0.9978822508109011,-0.065046241
South Buck Creek,05/04/2016,0.465,0.465,1,0.465,60725,4,96,2016.2603597449909,1996,2016,0.9978822508109123,-0.065046241
South Buck Creek,06/04/2004,1.056,1.056,1,1.056,56343,4,97,2004.263091985428,1852,2004,0.996618605,-0.082166632
South Buck Creek,07/04/2015,1.075,1.075,1,1.075,60361,4,98,2015.2638127853882,1984,2015,0.9962362596713592,-0.08667938
South Buck Creek,07/04/2017,0.556,0.556,1,0.556,61092,4,98,2017.2638127853882,2008,2017,0.9962362596712447,-0.08667938
South Buck Creek,07/04/2021,0.276,0.276,1,0.276,62553,4,98,2021.2638127853882,2056,2021,0.99623626,-0.08667938
South Buck Creek,08/04/2003,0.857,0.857,1,0.857,55979,4,99,2003.2665525114155,1840,2003,0.9945966134799933,-0.103815107
South Buck Creek,08/04/2008,0.598,0.598,1,0.598,57806,4,99,2008.2685564663025,1900,2008,0.9932106491324082,-0.116329732
South Buck Creek,08/04/2014,1.07,1.07,1,1.07,59997,4,99,2014.2665525114155,1972,2014,0.9945966134799944,-0.103815107
South Buck Creek,09/04/2002,0.783,0.783,1,0.783,55615,4,100,2002.2692922374429,1828,2002,0.9926622468468902,-0.120920071
South Buck Creek,09/04/2008,0.594,0.594,1,0.594,57807,4,100,2008.2712887067396,1900,2008,0.9910673427311337,-0.133362372
South Buck Creek,09/04/2013,1.126,1.126,1,1.126,59633,4,100,2013.2692922374429,1960,2013,0.9926622468468914,-0.120920071
South Buck Creek,09/04/2019,0.419,0.419,1,0.419,61824,4,100,2019.2692922374429,2032,2019,0.992662247,-0.120920071
South Buck Creek,01/05/2007,0.966,0.966,1,0.966,57463,5,122,2007.3295662100456,1889,2007,0.8776164829307868,-0.479363441
South Buck Creek,01/05/2018,0.385,0.385,1,0.385,61481,5,122,2018.3295662100456,2021,2018,0.8776164829307914,-0.479363441
South Buck Creek,10/05/2011,0.567,0.567,1,0.567,58933,5,131,2011.3542237442923,1937,2011,0.7931349695934006,-0.60904591
South Buck Creek,10/05/2019,0.116,0.116,1,0.116,61855,5,131,2019.3542237442923,2033,2019,0.7931349695935057,-0.60904591
South Buck Creek,11/05/2003,0.439,0.439,1,0.439,56012,5,132,2003.3569634703197,1841,2003,0.7825337339321345,-0.622608188
South Buck Creek,11/05/2010,0.272,0.272,1,0.272,58569,5,132,2010.3569634703197,1925,2010,0.7825337339315207,-0.622608188
South Buck Creek,11/05/2021,0.091,0.091,1,0.091,62587,5,132,2021.3569634703197,2057,2021,0.7825337339315268,-0.622608188
South Buck Creek,12/05/2003,0.528,0.528,1,0.528,56013,5,133,2003.359703196347,1841,2003,0.771700617,-0.635985973
South Buck Creek,12/05/2009,0.216,0.216,1,0.216,58205,5,133,2009.359703196347,1913,2009,0.771700617,-0.635985973
South Buck Creek,14/05/2019,0.112,0.112,1,0.112,61859,5,135,2019.3651826484017,2033,2019,0.7493516452497772,-0.662172267
South Buck Creek,15/05/2003,0.561,0.561,1,0.561,56016,5,136,2003.3679223744293,1841,2003,0.7378424136418039,-0.674973016
South Buck Creek,15/05/2007,0.715,0.715,1,0.715,57477,5,136,2007.3679223744293,1889,2007,0.7378424136412483,-0.674973016
South Buck Creek,15/05/2018,0.234,0.234,1,0.234,61495,5,136,2018.3679223744293,2021,2018,0.7378424136412548,-0.674973016
South Buck Creek,16/05/2006,0.277,0.277,1,0.277,57113,5,137,2006.3706621004567,1877,2006,0.7261145434016122,-0.687573756
South Buck Creek,16/05/2009,0.168,0.168,1,0.168,58209,5,137,2009.3706621004567,1913,2009,0.7261145434015004,-0.687573756
South Buck Creek,16/05/2014,0.603,0.603,1,0.603,60035,5,137,2014.3706621004567,1973,2014,0.7261145434017308,-0.687573756
South Buck Creek,16/05/2017,0.188,0.188,1,0.188,61131,5,137,2017.3706621004567,2009,2017,0.726114543,-0.687573756
South Buck Creek,17/05/2005,0.269,0.269,1,0.269,56749,5,138,2005.373401826484,1865,2005,0.7141715097531961,-0.699970753
South Buck Creek,17/05/2009,0.228,0.228,1,0.228,58210,5,138,2009.373401826484,1913,2009,0.7141715097526199,-0.699970753
South Buck Creek,17/05/2014,0.739,0.739,1,0.739,60036,5,138,2014.373401826484,1973,2014,0.7141715097528545,-0.699970753
South Buck Creek,17/05/2016,0.193,0.193,1,0.193,60767,5,138,2016.3751138433515,1997,2016,0.7066008076496862,-0.707612393
South Buck Creek,18/05/2004,0.386,0.386,1,0.386,56385,5,139,2004.3778460837887,1853,2004,0.6943495807233244,-0.719637867
