site,Date,Q,LogQ,Julian,Month,Day,DecYear,MonthSeq
South Buck Creek,07/04/2016,0.026631422634228914,-3.625663458,60727,4,98,2016.2658242258651,1996
South Buck Creek,08/04/2016,0.039657171963820494,-3.227483465,60728,4,99,2016.2685564663025,1996
South Buck Creek,09/04/2016,0.027480928025289234,-3.594263041,60729,4,100,2016.2712887067396,1996
South Buck Creek,10/04/2016,0.022950233,-3.774427207,60730,4,101,2016.2740209471767,1996
South Buck Creek,11/04/2016,0.021817558751553764,-3.825040186,60731,4,102,2016.2767531876138,1996
South Buck Creek,12/04/2016,0.049001731,-3.01589965,60732,4,103,2016.279485428051,1996
South Buck Creek,13/04/2016,0.033144297299024704,-3.406884604,60733,4,104,2016.282217668488,1996
South Buck Creek,14/04/2016,0.024366074924734728,-3.714563486,60734,4,105,2016.2849499089252,1996
South Buck Creek,15/04/2016,0.020118548,-3.906113105,60735,4,106,2016.2876821493626,1996
South Buck Creek,16/04/2016,0.017570032,-4.041560567,60736,4,107,2016.2904143897997,1996
South Buck Creek,17/04/2016,0.015304684086757975,-4.179596348,60737,4,108,2016.2931466302368,1996
South Buck Creek,18/04/2016,0.013888841768324105,-4.276669512,60738,4,109,2016.295878870674,1996
South Buck Creek,19/04/2016,0.012756167913577011,-4.361740366,60739,4,110,2016.298611111111,1996
South Buck Creek,20/04/2016,0.010773988667769597,-4.530620507,60740,4,111,2016.3013433515482,1996
South Buck Creek,21/04/2016,0.009074978,-4.702234336,60741,4,112,2016.3040755919853,1996
South Buck Creek,22/04/2016,0.007659136,-4.871856152,60742,4,113,2016.3068078324227,1996
South Buck Creek,23/04/2016,0.005676956,-5.171340049,60743,4,114,2016.3095400728598,1996
South Buck Creek,24/04/2016,0.004544282,-5.393885437,60744,4,115,2016.312272313297,1996
South Buck Creek,25/04/2016,0.004261114,-5.45822465,60745,4,116,2016.315004553734,1996
South Buck Creek,26/04/2016,0.008225472,-4.800519538,60746,4,117,2016.3177367941712,1996
South Buck Creek,27/04/2016,0.007659136,-4.871856152,60747,4,118,2016.3204690346083,1996
South Buck Creek,28/04/2016,0.00680963,-4.989417466,60748,4,119,2016.3232012750454,1996
South Buck Creek,29/04/2016,0.005960125,-5.122663861,60749,4,120,2016.3259335154828,1996
South Buck Creek,30/04/2016,0.005393788,-5.222507384,60750,4,121,2016.328666,1996
South Buck Creek,01/05/2016,0.006526462,-5.031890334,60751,5,122,2016.331397996357,1997
South Buck Creek,02/05/2016,0.013605673304637331,-4.297268418,60752,5,123,2016.3341302367942,1997
South Buck Creek,03/05/2016,0.017003694868878615,-4.074324613,60753,5,124,2016.3368624772313,1997
South Buck Creek,04/05/2016,0.012189830986203465,-4.407153201,60754,5,125,2016.3395947176684,1997
South Buck Creek,05/05/2016,0.009358146,-4.671508048,60755,5,126,2016.3423269581056,1997
South Buck Creek,06/05/2016,0.007942304,-4.835551866,60756,5,127,2016.345059198543,1997
South Buck Creek,07/05/2016,0.007375967,-4.909528253,60757,5,128,2016.347791,1997
South Buck Creek,08/05/2016,0.008225472,-4.800519538,60758,5,129,2016.3505236794172,1997
South Buck Creek,09/05/2016,0.007942304,-4.835551866,60759,5,130,2016.3532559198543,1997
South Buck Creek,10/05/2016,0.00680963,-4.989417466,60760,5,131,2016.3559881602914,1997
South Buck Creek,11/05/2016,0.005676956,-5.171340049,60761,5,132,2016.3587204007285,1997
South Buck Creek,12/05/2016,0.005393788,-5.222507384,60762,5,133,2016.3614526411657,1997
South Buck Creek,13/05/2016,0.006526462,-5.031890334,60763,5,134,2016.364184881603,1997
South Buck Creek,14/05/2016,0.007659136,-4.871856152,60764,5,135,2016.3669171220401,1997
South Buck Creek,15/05/2016,0.010207652,-4.584617669,60765,5,136,2016.3696493624773,1997
South Buck Creek,16/05/2016,0.010207652,-4.584617669,60766,5,137,2016.3723816029144,1997
South Buck Creek,17/05/2016,0.008508641,-4.766673049,60767,5,138,2016.3751138433515,1997
South Buck Creek,18/05/2016,0.007092799,-4.948675286,60768,5,139,2016.3778460837887,1997
South Buck Creek,19/05/2016,0.006243293,-5.076247472,60769,5,140,2016.3805783242258,1997
South Buck Creek,20/05/2016,0.005110619,-5.27643467,60770,5,141,2016.3833105646631,1997
South Buck Creek,21/05/2016,0.004544282,-5.393885437,60771,5,142,2016.3860428051003,1997
South Buck Creek,22/05/2016,0.004261114,-5.45822465,60772,5,143,2016.3887750455374,1997
South Buck Creek,23/05/2016,0.003411609,-5.680571365,60773,5,144,2016.3915072859745,1997
South Buck Creek,24/05/2016,0.002562103,-5.966926787,60774,5,145,2016.3942395264116,1997
South Buck Creek,25/05/2016,0.001712598,-6.369743863,60775,5,146,2016.3969717668488,1997
South Buck Creek,26/05/2016,0.001146261,-6.771250023,60776,5,147,2016.399704007286,1997
South Buck Creek,27/05/2016,5.799239750457491e-4,-7.452613541,60777,5,148,2016.4024362477232,1997
South Buck Creek,28/05/2016,2.9675551135897556e-4,-8.122601952,60778,5,149,2016.4051684881604,1997
South Buck Creek,29/05/2016,5.799239750457491e-4,-7.452613541,60779,5,150,2016.4079007285975,1997
South Buck Creek,30/05/2016,0.001146261,-6.771250023,60780,5,151,2016.4106329690346,1997
South Buck Creek,31/05/2016,1.3587047672202022e-5,-11.2063936,60781,5,152,2016.4133652094717,1997
South Buck Creek,01/06/2016,1.3587047672202022e-5,-11.2063936,60782,6,153,2016.4160974499089,1998
South Buck Creek,02/06/2016,1.3587047672202022e-5,-11.2063936,60783,6,154,2016.418829690346,1998
South Buck Creek,03/06/2016,1.3587047672202022e-5,-11.2063936,60784,6,155,2016.4215619307834,1998
South Buck Creek,04/06/2016,1.3587047672202022e-5,-11.2063936,60785,6,156,2016.4242941712205,1998
South Buck Creek,05/06/2016,0.019835379505746348,-3.920288092,60786,6,157,2016.4270264116576,1998
South Buck Creek,06/06/2016,0.022667064142614088,-3.786842327,60787,6,158,2016.4297586520947,1998
South Buck Creek,07/06/2016,0.009358146,-4.671508048,60788,6,159,2016.4324908925319,1998
South Buck Creek,08/06/2016,0.013888841768324105,-4.276669512,60789,6,160,2016.435223132969,1998
South Buck Creek,09/06/2016,0.016437357941505068,-4.108198611,60790,6,161,2016.437955373406,1998
South Buck Creek,10/06/2016,0.009358146,-4.671508048,60791,6,162,2016.4406876138432,1998
South Buck Creek,11/06/2016,0.007659136,-4.871856152,60792,6,163,2016.4434198542806,1998
South Buck Creek,12/06/2016,0.007092799,-4.948675286,60793,6,164,2016.4461520947177,1998
South Buck Creek,13/06/2016,0.005960125,-5.122663861,60794,6,165,2016.4488843351548,1998
South Buck Creek,14/06/2016,0.004261114,-5.45822465,60795,6,166,2016.451616575592,1998
South Buck Creek,15/06/2016,0.002562103,-5.966926787,60796,6,167,2016.454348816029,1998
South Buck Creek,16/06/2016,0.001429429,-6.550479959,60797,6,168,2016.4570810564662,1998
South Buck Creek,17/06/2016,2.9675551135897556e-4,-8.122601952,60798,6,169,2016.4598132969033,1998
South Buck Creek,18/06/2016,1.3587047672202022e-5,-11.2063936,60799,6,170,2016.4625455373407,1998
South Buck Creek,19/06/2016,1.3587047672202022e-5,-11.2063936,60800,6,171,2016.4652777777778,1998
South Buck Creek,20/06/2016,1.3587047672202022e-5,-11.2063936,60801,6,172,2016.468010018215,1998
South Buck Creek,21/06/2016,0.001712598,-6.369743863,60802,6,173,2016.470742258652,1998
South Buck Creek,22/06/2016,0.001429429,-6.550479959,60803,6,174,2016.4734744990892,1998
South Buck Creek,23/06/2016,5.799239750457491e-4,-7.452613541,60804,6,175,2016.4762067395263,1998
South Buck Creek,24/06/2016,1.3587047672202022e-5,-11.2063936,60805,6,176,2016.4789389799635,1998
South Buck Creek,25/06/2016,1.3587047672202022e-5,-11.2063936,60806,6,177,2016.4816712204008,1998
South Buck Creek,26/06/2016,1.3587047672202022e-5,-11.2063936,60807,6,178,2016.484403460838,1998
South Buck Creek,27/06/2016,1.3587047672202022e-5,-11.2063936,60808,6,179,2016.487135701275,1998
South Buck Creek,28/06/2016,1.3587047672202022e-5,-11.2063936,60809,6,180,2016.4898679417122,1998
South Buck Creek,29/06/2016,1.3587047672202022e-5,-11.2063936,60810,6,181,2016.4926001821493,1998
South Buck Creek,30/06/2016,1.3587047672202022e-5,-11.2063936,60811,6,182,2016.4953324225864,1998
South Buck Creek,01/07/2016,8.630924387325226e-4,-7.054988759,60812,7,183,2016.4980646630236,1999
South Buck Creek,02/07/2016,8.630924387325226e-4,-7.054988759,60813,7,184,2016.500796903461,1999
South Buck Creek,03/07/2016,1.3587047672202022e-5,-11.2063936,60814,7,185,2016.503529143898,1999
South Buck Creek,04/07/2016,1.3587047672202022e-5,-11.2063936,60815,7,186,2016.5062613843352,1999
South Buck Creek,05/07/2016,1.3587047672202022e-5,-11.2063936,60816,7,187,2016.5089936247723,1999
South Buck Creek,06/07/2016,1.3587047672202022e-5,-11.2063936,60817,7,188,2016.5117258652094,1999
South Buck Creek,07/07/2016,1.3587047672202022e-5,-11.2063936,60818,7,189,2016.5144581056466,1999
South Buck Creek,08/07/2016,1.3587047672202022e-5,-11.2063936,60819,7,190,2016.5171903460837,1999
South Buck Creek,09/07/2016,0.007659136,-4.871856152,60820,7,191,2016.519922586521,1999
South Buck Creek,10/07/2016,0.011623494058829916,-4.454726879,60821,7,192,2016.5226548269582,1999
South Buck Creek,11/07/2016,0.005110619,-5.27643467,60822,7,193,2016.5253870673953,1999
South Buck Creek,12/07/2016,0.001995766,-6.216727195,60823,7,194,2016.5281193078324,1999
South Buck Creek,13/07/2016,8.630924387325226e-4,-7.054988759,60824,7,195,2016.5308515482695,1999
South Buck Creek,14/07/2016,0.001429429,-6.550479959,60825,7,196,2016.5335837887067,1999
South Buck Creek,15/07/2016,0.001146261,-6.771250023,60826,7,197,2016.5363160291438,1999
South Buck Creek,16/07/2016,2.9675551135897556e-4,-8.122601952,60827,7,198,2016.5390482695811,1999
South Buck Creek,17/07/2016,2.9675551135897556e-4,-8.122601952,60828,7,199,2016.5417805100183,1999
South Buck Creek,18/07/2016,1.3587047672202022e-5,-11.2063936,60829,7,200,2016.5445127504554,1999
South Buck Creek,19/07/2016,1.3587047672202022e-5,-11.2063936,60830,7,201,2016.5472449908925,1999
South Buck Creek,20/07/2016,1.3587047672202022e-5,-11.2063936,60831,7,202,2016.5499772313296,1999
South Buck Creek,21/07/2016,1.3587047672202022e-5,-11.2063936,60832,7,203,2016.5527094717668,1999
South Buck Creek,22/07/2016,1.3587047672202022e-5,-11.2063936,60833,7,204,2016.555441712204,1999
South Buck Creek,23/07/2016,2.9675551135897556e-4,-8.122601952,60834,7,205,2016.5581739526413,1999
South Buck Creek,24/07/2016,2.9675551135897556e-4,-8.122601952,60835,7,206,2016.5609061930784,1999
South Buck Creek,25/07/2016,1.3587047672202022e-5,-11.2063936,60836,7,207,2016.5636384335155,1999
South Buck Creek,26/07/2016,1.3587047672202022e-5,-11.2063936,60837,7,208,2016.5663706739526,1999
South Buck Creek,27/07/2016,1.3587047672202022e-5,-11.2063936,60838,7,209,2016.5691029143898,1999
South Buck Creek,28/07/2016,1.3587047672202022e-5,-11.2063936,60839,7,210,2016.5718351548269,1999
South Buck Creek,29/07/2016,1.3587047672202022e-5,-11.2063936,60840,7,211,2016.574567395264,1999
South Buck Creek,30/07/2016,1.3587047672202022e-5,-11.2063936,60841,7,212,2016.5772996357014,1999
South Buck Creek,31/07/2016,1.3587047672202022e-5,-11.2063936,60842,7,213,2016.5800318761385,1999
South Buck Creek,01/08/2016,0.002845272,-5.862096721,60843,8,214,2016.5827641165756,2000
South Buck Creek,02/08/2016,0.001429429,-6.550479959,60844,8,215,2016.5854963570127,2000
South Buck Creek,03/08/2016,2.9675551135897556e-4,-8.122601952,60845,8,216,2016.5882285974499,2000
South Buck Creek,04/08/2016,1.3587047672202022e-5,-11.2063936,60846,8,217,2016.590960837887,2000
South Buck Creek,05/08/2016,1.3587047672202022e-5,-11.2063936,60847,8,218,2016.5936930783241,2000
South Buck Creek,06/08/2016,5.799239750457491e-4,-7.452613541,60848,8,219,2016.5964253187615,2000
South Buck Creek,07/08/2016,1.3587047672202022e-5,-11.2063936,60849,8,220,2016.5991575591986,2000
South Buck Creek,08/08/2016,1.3587047672202022e-5,-11.2063936,60850,8,221,2016.6018897996357,2000
South Buck Creek,09/08/2016,1.3587047672202022e-5,-11.2063936,60851,8,222,2016.6046220400729,2000
South Buck Creek,10/08/2016,1.3587047672202022e-5,-11.2063936,60852,8,223,2016.607354,2000
South Buck Creek,11/08/2016,1.3587047672202022e-5,-11.2063936,60853,8,224,2016.610086520947,2000
South Buck Creek,12/08/2016,1.3587047672202022e-5,-11.2063936,60854,8,225,2016.6128187613842,2000
South Buck Creek,13/08/2016,0.002278935,-6.084047157,60855,8,226,2016.6155510018216,2000
South Buck Creek,14/08/2016,0.003694777,-5.600835058,60856,8,227,2016.6182832422587,2000
South Buck Creek,15/08/2016,2.9675551135897556e-4,-8.122601952,60857,8,228,2016.6210154826958,2000
South Buck Creek,16/08/2016,0.007092799,-4.948675286,60858,8,229,2016.623747723133,2000
South Buck Creek,17/08/2016,0.017570032,-4.041560567,60859,8,230,2016.62648,2000
South Buck Creek,18/08/2016,0.007375967,-4.909528253,60860,8,231,2016.6292122040072,2000
South Buck Creek,19/08/2016,0.003977946,-5.526989789,60861,8,232,2016.6319444444443,2000
South Buck Creek,20/08/2016,0.001712598,-6.369743863,60862,8,233,2016.6346766848817,2000
South Buck Creek,21/08/2016,0.002845272,-5.862096721,60863,8,234,2016.6374089253188,2000
South Buck Creek,22/08/2016,0.004544282,-5.393885437,60864,8,235,2016.640141165756,2000
South Buck Creek,23/08/2016,0.001995766,-6.216727195,60865,8,236,2016.642873406193,2000
South Buck Creek,24/08/2016,8.630924387325226e-4,-7.054988759,60866,8,237,2016.6456056466302,2000
South Buck Creek,25/08/2016,5.799239750457491e-4,-7.452613541,60867,8,238,2016.6483378870673,2000
South Buck Creek,26/08/2016,0.002845272,-5.862096721,60868,8,239,2016.6510701275045,2000
South Buck Creek,27/08/2016,0.001146261,-6.771250023,60869,8,240,2016.6538023679418,2000
South Buck Creek,28/08/2016,5.799239750457491e-4,-7.452613541,60870,8,241,2016.656534608379,2000
South Buck Creek,29/08/2016,5.799239750457491e-4,-7.452613541,60871,8,242,2016.659266848816,2000
South Buck Creek,30/08/2016,1.3587047672202022e-5,-11.2063936,60872,8,243,2016.6619990892532,2000
South Buck Creek,31/08/2016,8.630924387325226e-4,-7.054988759,60873,8,244,2016.6647313296903,2000
South Buck Creek,01/09/2016,5.799239750457491e-4,-7.452613541,60874,9,245,2016.6674635701274,2001
South Buck Creek,02/09/2016,2.9675551135897556e-4,-8.122601952,60875,9,246,2016.6701958105646,2001
South Buck Creek,03/09/2016,1.3587047672202022e-5,-11.2063936,60876,9,247,2016.672928051002,2001
South Buck Creek,04/09/2016,1.3587047672202022e-5,-11.2063936,60877,9,248,2016.675660291439,2001
South Buck Creek,05/09/2016,1.3587047672202022e-5,-11.2063936,60878,9,249,2016.6783925318762,2001
South Buck Creek,06/09/2016,1.3587047672202022e-5,-11.2063936,60879,9,250,2016.6811247723133,2001
South Buck Creek,07/09/2016,1.3587047672202022e-5,-11.2063936,60880,9,251,2016.6838570127504,2001
South Buck Creek,08/09/2016,1.3587047672202022e-5,-11.2063936,60881,9,252,2016.6865892531875,2001
South Buck Creek,09/09/2016,1.3587047672202022e-5,-11.2063936,60882,9,253,2016.6893214936247,2001
South Buck Creek,10/09/2016,1.3587047672202022e-5,-11.2063936,60883,9,254,2016.692053734062,2001
South Buck Creek,11/09/2016,1.3587047672202022e-5,-11.2063936,60884,9,255,2016.6947859744992,2001
South Buck Creek,12/09/2016,1.3587047672202022e-5,-11.2063936,60885,9,256,2016.6975182149363,2001
South Buck Creek,13/09/2016,1.3587047672202022e-5,-11.2063936,60886,9,257,2016.7002504553734,2001
South Buck Creek,14/09/2016,1.3587047672202022e-5,-11.2063936,60887,9,258,2016.7029826958105,2001
South Buck Creek,15/09/2016,1.3587047672202022e-5,-11.2063936,60888,9,259,2016.7057149362477,2001
South Buck Creek,16/09/2016,1.3587047672202022e-5,-11.2063936,60889,9,260,2016.7084471766848,2001
South Buck Creek,17/09/2016,1.3587047672202022e-5,-11.2063936,60890,9,261,2016.7111794171221,2001
South Buck Creek,18/09/2016,2.9675551135897556e-4,-8.122601952,60891,9,262,2016.7139116575593,2001
South Buck Creek,19/09/2016,1.3587047672202022e-5,-11.2063936,60892,9,263,2016.7166438979964,2001
South Buck Creek,20/09/2016,1.3587047672202022e-5,-11.2063936,60893,9,264,2016.7193761384335,2001
South Buck Creek,21/09/2016,1.3587047672202022e-5,-11.2063936,60894,9,265,2016.7221083788706,2001
South Buck Creek,22/09/2016,1.3587047672202022e-5,-11.2063936,60895,9,266,2016.7248406193078,2001
South Buck Creek,23/09/2016,1.3587047672202022e-5,-11.2063936,60896,9,267,2016.727572859745,2001
South Buck Creek,24/09/2016,1.3587047672202022e-5,-11.2063936,60897,9,268,2016.7303051001822,2001
South Buck Creek,25/09/2016,1.3587047672202022e-5,-11.2063936,60898,9,269,2016.7330373406194,2001
South Buck Creek,26/09/2016,1.3587047672202022e-5,-11.2063936,60899,9,270,2016.7357695810565,2001
South Buck Creek,27/09/2016,1.3587047672202022e-5,-11.2063936,60900,9,271,2016.7385018214936,2001
South Buck Creek,28/09/2016,1.3587047672202022e-5,-11.2063936,60901,9,272,2016.7412340619308,2001
South Buck Creek,29/09/2016,1.3587047672202022e-5,-11.2063936,60902,9,273,2016.7439663023679,2001
South Buck Creek,30/09/2016,1.3587047672202022e-5,-11.2063936,60903,9,274,2016.746698542805,2001
South Buck Creek,01/10/2016,1.3587047672202022e-5,-11.2063936,60904,10,275,2016.7494307832424,2002
South Buck Creek,02/10/2016,1.3587047672202022e-5,-11.2063936,60905,10,276,2016.7521630236795,2002
South Buck Creek,03/10/2016,1.3587047672202022e-5,-11.2063936,60906,10,277,2016.7548952641166,2002
South Buck Creek,04/10/2016,1.3587047672202022e-5,-11.2063936,60907,10,278,2016.7576275045537,2002
South Buck Creek,05/10/2016,1.3587047672202022e-5,-11.2063936,60908,10,279,2016.7603597449909,2002
South Buck Creek,06/10/2016,1.3587047672202022e-5,-11.2063936,60909,10,280,2016.763091985428,2002
South Buck Creek,07/10/2016,1.3587047672202022e-5,-11.2063936,60910,10,281,2016.7658242258651,2002
South Buck Creek,08/10/2016,1.3587047672202022e-5,-11.2063936,60911,10,282,2016.7685564663025,2002
South Buck Creek,09/10/2016,1.3587047672202022e-5,-11.2063936,60912,10,283,2016.7712887067396,2002
South Buck Creek,10/10/2016,1.3587047672202022e-5,-11.2063936,60913,10,284,2016.7740209471767,2002
South Buck Creek,11/10/2016,1.3587047672202022e-5,-11.2063936,60914,10,285,2016.7767531876138,2002
South Buck Creek,12/10/2016,1.3587047672202022e-5,-11.2063936,60915,10,286,2016.779485428051,2002
South Buck Creek,13/10/2016,1.3587047672202022e-5,-11.2063936,60916,10,287,2016.782217668488,2002
South Buck Creek,14/10/2016,1.3587047672202022e-5,-11.2063936,60917,10,288,2016.7849499089252,2002
South Buck Creek,15/10/2016,1.3587047672202022e-5,-11.2063936,60918,10,289,2016.7876821493626,2002
South Buck Creek,16/10/2016,1.3587047672202022e-5,-11.2063936,60919,10,290,2016.7904143897997,2002
South Buck Creek,17/10/2016,1.3587047672202022e-5,-11.2063936,60920,10,291,2016.7931466302368,2002
South Buck Creek,18/10/2016,2.9675551135897556e-4,-8.122601952,60921,10,292,2016.795878870674,2002
South Buck Creek,19/10/2016,2.9675551135897556e-4,-8.122601952,60922,10,293,2016.798611111111,2002
South Buck Creek,20/10/2016,2.9675551135897556e-4,-8.122601952,60923,10,294,2016.8013433515482,2002
South Buck Creek,21/10/2016,0.014455178695697653,-4.236702541,60924,10,295,2016.8040755919853,2002
South Buck Creek,22/10/2016,0.013888841768324105,-4.276669512,60925,10,296,2016.8068078324227,2002
South Buck Creek,23/10/2016,0.010207652,-4.584617669,60926,10,297,2016.8095400728598,2002
South Buck Creek,24/10/2016,0.010207652,-4.584617669,60927,10,298,2016.812272313297,2002
South Buck Creek,25/10/2016,0.008508641,-4.766673049,60928,10,299,2016.815004553734,2002
South Buck Creek,26/10/2016,0.004827451,-5.333436708,60929,10,300,2016.8177367941712,2002
South Buck Creek,27/10/2016,0.00312844,-5.767220754,60930,10,301,2016.8204690346083,2002
South Buck Creek,28/10/2016,0.00312844,-5.767220754,60931,10,302,2016.8232012750454,2002
South Buck Creek,29/10/2016,0.005110619,-5.27643467,60932,10,303,2016.8259335154828,2002
South Buck Creek,30/10/2016,0.015871021,-4.14326041,60933,10,304,2016.828666,2002
South Buck Creek,31/10/2016,0.012472999449890238,-4.384189015,60934,10,305,2016.831397996357,2002
South Buck Creek,01/11/2016,0.007375967,-4.909528253,60935,11,306,2016.8341302367942,2003
South Buck Creek,02/11/2016,0.004827451,-5.333436708,60936,11,307,2016.8368624772313,2003
South Buck Creek,03/11/2016,0.013888841768324105,-4.276669512,60937,11,308,2016.8395947176684,2003
South Buck Creek,04/11/2016,0.013322504840950558,-4.31830058,60938,11,309,2016.8423269581056,2003
South Buck Creek,05/11/2016,0.007942304,-4.835551866,60939,11,310,2016.845059198543,2003
South Buck Creek,06/11/2016,0.005110619,-5.27643467,60940,11,311,2016.847791,2003
South Buck Creek,07/11/2016,0.003977946,-5.526989789,60941,11,312,2016.8505236794172,2003
South Buck Creek,08/11/2016,0.00312844,-5.767220754,60942,11,313,2016.8532559198543,2003
South Buck Creek,09/11/2016,0.003411609,-5.680571365,60943,11,314,2016.8559881602914,2003
South Buck Creek,10/11/2016,0.00312844,-5.767220754,60944,11,315,2016.8587204007285,2003
South Buck Creek,11/11/2016,0.002845272,-5.862096721,60945,11,316,2016.8614526411657,2003
South Buck Creek,12/11/2016,0.002562103,-5.966926787,60946,11,317,2016.864184881603,2003
South Buck Creek,13/11/2016,0.002278935,-6.084047157,60947,11,318,2016.8669171220401,2003
South Buck Creek,14/11/2016,0.001995766,-6.216727195,60948,11,319,2016.8696493624773,2003
South Buck Creek,15/11/2016,0.002845272,-5.862096721,60949,11,320,2016.8723816029144,2003
South Buck Creek,16/11/2016,0.015587852550444748,-4.161263351,60950,11,321,2016.8751138433515,2003
South Buck Creek,17/11/2016,0.010773988667769597,-4.530620507,60951,11,322,2016.8778460837887,2003
South Buck Creek,18/11/2016,0.00680963,-4.989417466,60952,11,323,2016.8805783242258,2003
South Buck Creek,19/11/2016,0.004827451,-5.333436708,60953,11,324,2016.8833105646631,2003
South Buck Creek,20/11/2016,0.004261114,-5.45822465,60954,11,325,2016.8860428051003,2003
South Buck Creek,21/11/2016,0.003694777,-5.600835058,60955,11,326,2016.8887750455374,2003
South Buck Creek,22/11/2016,0.00312844,-5.767220754,60956,11,327,2016.8915072859745,2003
South Buck Creek,23/11/2016,0.002845272,-5.862096721,60957,11,328,2016.8942395264116,2003
South Buck Creek,24/11/2016,0.002845272,-5.862096721,60958,11,329,2016.8969717668488,2003
South Buck Creek,25/11/2016,0.003411609,-5.680571365,60959,11,330,2016.899704007286,2003
South Buck Creek,26/11/2016,0.006526462,-5.031890334,60960,11,331,2016.9024362477232,2003
South Buck Creek,27/11/2016,0.00680963,-4.989417466,60961,11,332,2016.9051684881604,2003
South Buck Creek,28/11/2016,0.005393788,-5.222507384,60962,11,333,2016.9079007285975,2003
South Buck Creek,29/11/2016,0.01417201,-4.25648637,60963,11,334,2016.9106329690346,2003
South Buck Creek,30/11/2016,0.039090835,-3.241867238,60964,11,335,2016.9133652094717,2003
South Buck Creek,01/12/2016,0.060894807,-2.798607383,60965,12,336,2016.9160974499089,2004
South Buck Creek,02/12/2016,0.027764096488976008,-3.584011586,60966,12,337,2016.918829690346,2004
South Buck Creek,03/12/2016,0.015871021,-4.14326041,60967,12,338,2016.9215619307834,2004
South Buck Creek,04/12/2016,0.011906663,-4.43065716,60968,12,339,2016.9242941712205,2004
South Buck Creek,05/12/2016,0.010207652,-4.584617669,60969,12,340,2016.9270264116576,2004
South Buck Creek,06/12/2016,0.008508641,-4.766673049,60970,12,341,2016.9297586520947,2004
South Buck Creek,07/12/2016,0.006526462,-5.031890334,60971,12,342,2016.9324908925319,2004
South Buck Creek,08/12/2016,0.005676956,-5.171340049,60972,12,343,2016.935223132969,2004
South Buck Creek,09/12/2016,0.004827451,-5.333436708,60973,12,344,2016.937955373406,2004
South Buck Creek,10/12/2016,0.004544282,-5.393885437,60974,12,345,2016.9406876138432,2004
South Buck Creek,11/12/2016,0.003977946,-5.526989789,60975,12,346,2016.9434198542806,2004
South Buck Creek,12/12/2016,0.003694777,-5.600835058,60976,12,347,2016.9461520947177,2004
South Buck Creek,13/12/2016,0.003411609,-5.680571365,60977,12,348,2016.9488843351548,2004
South Buck Creek,14/12/2016,0.00312844,-5.767220754,60978,12,349,2016.951616575592,2004
South Buck Creek,15/12/2016,0.00312844,-5.767220754,60979,12,350,2016.954348816029,2004
South Buck Creek,16/12/2016,0.00312844,-5.767220754,60980,12,351,2016.9570810564662,2004
South Buck Creek,17/12/2016,0.00312844,-5.767220754,60981,12,352,2016.9598132969033,2004
South Buck Creek,18/12/2016,0.003411609,-5.680571365,60982,12,353,2016.9625455373407,2004
South Buck Creek,19/12/2016,0.005393788,-5.222507384,60983,12,354,2016.9652777777778,2004
South Buck Creek,20/12/2016,0.00680963,-4.989417466,60984,12,355,2016.968010018215,2004
South Buck Creek,21/12/2016,0.00680963,-4.989417466,60985,12,356,2016.970742258652,2004
South Buck Creek,22/12/2016,0.006243293,-5.076247472,60986,12,357,2016.9734744990892,2004
South Buck Creek,23/12/2016,0.005676956,-5.171340049,60987,12,358,2016.9762067395263,2004
South Buck Creek,24/12/2016,0.005393788,-5.222507384,60988,12,359,2016.9789389799635,2004
South Buck Creek,25/12/2016,0.004544282,-5.393885437,60989,12,360,2016.9816712204008,2004
South Buck Creek,26/12/2016,0.004261114,-5.45822465,60990,12,361,2016.984403460838,2004
South Buck Creek,27/12/2016,0.004827451,-5.333436708,60991,12,362,2016.987135701275,2004
South Buck Creek,28/12/2016,0.006243293,-5.076247472,60992,12,363,2016.9898679417122,2004
South Buck Creek,29/12/2016,0.007659136,-4.871856152,60993,12,364,2016.9926001821493,2004
South Buck Creek,30/12/2016,0.007092799,-4.948675286,60994,12,365,2016.9953324225864,2004
South Buck Creek,31/12/2016,0.006526462,-5.031890334,60995,12,366,2016.9980646630236,2004
South Buck Creek,01/01/2017,0.005960125,-5.122663861,60996,1,1,2017.000799086758,2005
South Buck Creek,02/01/2017,0.005393788,-5.222507384,60997,1,2,2017.0035388127853,2005
South Buck Creek,03/01/2017,0.005110619,-5.27643467,60998,1,3,2017.0062785388127,2005
South Buck Creek,04/01/2017,0.005676956,-5.171340049,60999,1,4,2017.0090182648403,2005
South Buck Creek,05/01/2017,0.005676956,-5.171340049,61000,1,5,2017.0117579908676,2005
South Buck Creek,06/01/2017,0.005960125,-5.122663861,61001,1,6,2017.014497716895,2005
South Buck Creek,07/01/2017,0.005676956,-5.171340049,61002,1,7,2017.0172374429224,2005
South Buck Creek,08/01/2017,0.005393788,-5.222507384,61003,1,8,2017.0199771689497,2005
South Buck Creek,09/01/2017,0.005110619,-5.27643467,61004,1,9,2017.022716894977,2005
South Buck Creek,10/01/2017,0.004544282,-5.393885437,61005,1,10,2017.0254566210047,2005
South Buck Creek,11/01/2017,0.003977946,-5.526989789,61006,1,11,2017.028196347032,2005
South Buck Creek,12/01/2017,0.004261114,-5.45822465,61007,1,12,2017.0309360730594,2005
South Buck Creek,13/01/2017,0.004827451,-5.333436708,61008,1,13,2017.0336757990867,2005
South Buck Creek,14/01/2017,0.005393788,-5.222507384,61009,1,14,2017.036415525114,2005
